"gene_name","entrez_id","gene_chromosome","gene_strand","gene_start","gene_end","cis_start","cis_end","sample","is_nepc","has_rnaseq","rnaseq_id","has_fusion","insertion_chr","insertion_start","insertion_end","insertion_midpoint","read_count","insertion_strand","distance_to_gene","is_distant","is_exonic","is_same_strand","classification","tss_position","distance_from_tss","is_promoter_proximal","intron_number","pct_into_transcript","is_early_intronic","sb_mechanism"
"Actr2","66713","chr11","-",20062304,20112913,20056700,20126700,"N-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr11",20110050,20110150,20110100,3987,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",20112913,2813,FALSE,3,5.56,FALSE,"disruption"
"Actr2","66713","chr11","-",20062304,20112913,20056700,20126700,"B-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr11",20110050,20110150,20110100,6804,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",20112913,2813,FALSE,3,5.56,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N3-1-11",TRUE,FALSE,NA,FALSE,"chr9",70439850,70439950,70439900,2126,"+",239097,TRUE,FALSE,TRUE,"distant",70678997,-239097,FALSE,NA,-236.19,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70455750,70455850,70455800,58401,"+",223197,TRUE,FALSE,TRUE,"distant",70678997,-223197,FALSE,NA,-220.48,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70455750,70455850,70455800,6689,"+",223197,TRUE,FALSE,TRUE,"distant",70678997,-223197,FALSE,NA,-220.48,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70455750,70455850,70455800,1053,"+",223197,TRUE,FALSE,TRUE,"distant",70678997,-223197,FALSE,NA,-220.48,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70455750,70455850,70455800,234,"+",223197,TRUE,FALSE,TRUE,"distant",70678997,-223197,FALSE,NA,-220.48,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N3-2-21",FALSE,FALSE,NA,FALSE,"chr9",70472750,70472850,70472800,3145,"+",206197,TRUE,FALSE,TRUE,"distant",70678997,-206197,FALSE,NA,-203.69,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N3-c-9",FALSE,FALSE,NA,FALSE,"chr9",70476850,70476950,70476900,12674,"-",202097,TRUE,FALSE,FALSE,"distant",70678997,-202097,FALSE,NA,-199.64,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B3-c-9",FALSE,FALSE,NA,FALSE,"chr9",70476850,70476950,70476900,3220,"-",202097,TRUE,FALSE,FALSE,"distant",70678997,-202097,FALSE,NA,-199.64,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N-3-1",FALSE,FALSE,NA,FALSE,"chr9",70499050,70499150,70499100,793,"+",179897,TRUE,FALSE,TRUE,"distant",70678997,-179897,FALSE,NA,-177.71,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70514250,70514350,70514300,871,"+",164697,TRUE,FALSE,TRUE,"distant",70678997,-164697,FALSE,NA,-162.69,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N3-1-13",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr9",70514250,70514350,70514300,759,"-",164697,TRUE,FALSE,FALSE,"distant",70678997,-164697,FALSE,NA,-162.69,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B3-7",FALSE,FALSE,NA,FALSE,"chr9",70554950,70555050,70555000,740,"-",123997,TRUE,FALSE,FALSE,"distant",70678997,-123997,FALSE,NA,-122.49,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr9",70556050,70556150,70556100,129,"+",122897,TRUE,FALSE,TRUE,"distant",70678997,-122897,FALSE,NA,-121.4,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B3-5",FALSE,FALSE,NA,FALSE,"chr9",70614350,70614450,70614400,266,"-",64597,TRUE,FALSE,FALSE,"distant",70678997,-64597,FALSE,NA,-63.81,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N3-1-2",TRUE,TRUE,"CMZ107",FALSE,"chr9",70630150,70630250,70630200,1686,"-",48797,TRUE,FALSE,FALSE,"distant",70678997,-48797,FALSE,NA,-48.2,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B3-1-11",TRUE,FALSE,NA,FALSE,"chr9",70680850,70680950,70680900,1362,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",70678997,1903,FALSE,2,1.88,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B-1-10",FALSE,FALSE,NA,FALSE,"chr9",70700650,70700750,70700700,73,"+",0,FALSE,FALSE,TRUE,"intronic_same",70678997,21703,FALSE,2,21.44,TRUE,"activation"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N-1-4",FALSE,FALSE,NA,FALSE,"chr9",70717350,70717450,70717400,8,"+",0,FALSE,FALSE,TRUE,"intronic_same",70678997,38403,FALSE,3,37.94,TRUE,"activation"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr9",70724850,70724950,70724900,3094,"+",0,FALSE,FALSE,TRUE,"intronic_same",70678997,45903,FALSE,5,45.34,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr9",70724850,70724950,70724900,1822,"+",0,FALSE,FALSE,TRUE,"intronic_same",70678997,45903,FALSE,5,45.34,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"N3-17",TRUE,FALSE,NA,FALSE,"chr9",70736350,70736450,70736400,2196,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",70678997,57403,FALSE,5,56.7,FALSE,"disruption"
"Adam10","11487","chr9","+",70678997,70780229,70439900,70740900,"B3-17",TRUE,FALSE,NA,FALSE,"chr9",70736350,70736450,70736400,2687,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",70678997,57403,FALSE,5,56.7,FALSE,"disruption"
"Adnp","11538","chr2","-",168204357,168207112,168177200,168216200,"B3-7",FALSE,FALSE,NA,FALSE,"chr2",168177150,168177250,168177200,564,"-",27157,TRUE,FALSE,FALSE,"distant",168207112,29912,FALSE,NA,1085.74,FALSE,"disruption"
"Adnp","11538","chr2","-",168204357,168207112,168177200,168216200,"B-2-23",FALSE,FALSE,NA,FALSE,"chr2",168177250,168177350,168177300,310,"+",27057,TRUE,FALSE,TRUE,"distant",168207112,29812,FALSE,NA,1082.11,FALSE,"disruption"
"Adnp","11538","chr2","-",168204357,168207112,168177200,168216200,"N-2-23",FALSE,FALSE,NA,FALSE,"chr2",168177250,168177350,168177300,4700,"+",27057,TRUE,FALSE,TRUE,"distant",168207112,29812,FALSE,NA,1082.11,FALSE,"disruption"
"Adnp","11538","chr2","-",168204357,168207112,168177200,168216200,"B-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr2",168187250,168187350,168187300,9569,"+",17057,TRUE,FALSE,TRUE,"distant",168207112,19812,FALSE,NA,719.13,FALSE,"disruption"
"Adnp","11538","chr2","-",168204357,168207112,168177200,168216200,"N-2-25",FALSE,TRUE,"CMZ349",FALSE,"chr2",168187250,168187350,168187300,7350,"+",17057,TRUE,FALSE,TRUE,"distant",168207112,19812,FALSE,NA,719.13,FALSE,"disruption"
"Adnp","11538","chr2","-",168204357,168207112,168177200,168216200,"N3-1",FALSE,FALSE,NA,FALSE,"chr2",168195650,168195750,168195700,1070,"-",8657,TRUE,FALSE,FALSE,"distant",168207112,11412,FALSE,NA,414.23,FALSE,"disruption"
"Adnp","11538","chr2","-",168204357,168207112,168177200,168216200,"B-1-4",FALSE,FALSE,NA,FALSE,"chr2",168195950,168196050,168196000,22,"+",8357,TRUE,FALSE,TRUE,"distant",168207112,11112,FALSE,NA,403.34,FALSE,"disruption"
"Adnp","11538","chr2","-",168204357,168207112,168177200,168216200,"B-A05",FALSE,TRUE,"CMZ109",FALSE,"chr2",168204550,168204650,168204600,3555,"+",0,FALSE,TRUE,TRUE,"exonic_same",168207112,2512,FALSE,NA,91.18,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"B-B09",TRUE,TRUE,"CMZ104",FALSE,"chr5",103693150,103693250,103693200,16142,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",103692374,826,FALSE,1,0.51,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"N-B08",TRUE,TRUE,"CMZ106",FALSE,"chr5",103693850,103693950,103693900,569,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",103692374,1526,FALSE,1,0.94,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"B-B08",TRUE,TRUE,"CMZ106",FALSE,"chr5",103693850,103693950,103693900,875,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",103692374,1526,FALSE,1,0.94,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"B3-c-9",FALSE,FALSE,NA,FALSE,"chr5",103698550,103698650,103698600,1865,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",103692374,6226,FALSE,1,3.82,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"N-B10",FALSE,FALSE,NA,FALSE,"chr5",103791250,103791350,103791300,335,"+",0,FALSE,FALSE,TRUE,"intronic_same",103692374,98926,FALSE,8,60.71,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"B3-5",FALSE,FALSE,NA,FALSE,"chr5",103799650,103799750,103799700,217,"+",0,FALSE,FALSE,TRUE,"intronic_same",103692374,107326,FALSE,8,65.87,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"N-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr5",103800350,103800450,103800400,410,"+",0,FALSE,FALSE,TRUE,"intronic_same",103692374,108026,FALSE,8,66.29,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"N-1-7",FALSE,FALSE,NA,FALSE,"chr5",103804150,103804250,103804200,166,"+",0,FALSE,FALSE,TRUE,"intronic_same",103692374,111826,FALSE,8,68.63,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"N3-2-2",TRUE,FALSE,NA,FALSE,"chr5",103845850,103845950,103845900,1109,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",103692374,153526,FALSE,23,94.22,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"N3-1-11",TRUE,FALSE,NA,FALSE,"chr5",103853350,103853450,103853400,15347,"-",0,FALSE,TRUE,FALSE,"exonic_opposite",103692374,161026,FALSE,NA,98.82,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"N-B02",TRUE,FALSE,NA,FALSE,"chr5",103853350,103853450,103853400,610,"-",0,FALSE,TRUE,FALSE,"exonic_opposite",103692374,161026,FALSE,NA,98.82,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"B-B02",TRUE,FALSE,NA,FALSE,"chr5",103853350,103853450,103853400,13770,"-",0,FALSE,TRUE,FALSE,"exonic_opposite",103692374,161026,FALSE,NA,98.82,FALSE,"disruption"
"Aff1","17355","chr5","+",103692374,103855322,103693200,103901200,"B3-1-11",TRUE,FALSE,NA,FALSE,"chr5",103853350,103853450,103853400,11811,"-",0,FALSE,TRUE,FALSE,"exonic_opposite",103692374,161026,FALSE,NA,98.82,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"N3-3",FALSE,FALSE,NA,FALSE,"chr15",73154050,73154150,73154100,3436,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,30835,FALSE,2,34.61,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"B3-3",FALSE,FALSE,NA,FALSE,"chr15",73154050,73154150,73154100,34033,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,30835,FALSE,2,34.61,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"N3-1",FALSE,FALSE,NA,FALSE,"chr15",73155450,73155550,73155500,9986,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,29435,FALSE,2,33.04,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"N3-13",FALSE,FALSE,NA,FALSE,"chr15",73155450,73155550,73155500,7147,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,29435,FALSE,2,33.04,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"N3-10",FALSE,FALSE,NA,FALSE,"chr15",73155450,73155550,73155500,14020,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,29435,FALSE,2,33.04,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"B3-10",FALSE,FALSE,NA,FALSE,"chr15",73155450,73155550,73155500,3434,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,29435,FALSE,2,33.04,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"B3-1",FALSE,FALSE,NA,FALSE,"chr15",73155450,73155550,73155500,1496,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,29435,FALSE,2,33.04,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"B3-13",FALSE,FALSE,NA,FALSE,"chr15",73155450,73155550,73155500,2749,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,29435,FALSE,2,33.04,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"B-1-6",FALSE,TRUE,"CMZ350",FALSE,"chr15",73155550,73155650,73155600,887,"+",0,FALSE,FALSE,TRUE,"intronic_same",73184935,29335,FALSE,2,32.93,TRUE,"activation"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"N-1-6",FALSE,TRUE,"CMZ350",FALSE,"chr15",73155550,73155650,73155600,1167,"+",0,FALSE,FALSE,TRUE,"intronic_same",73184935,29335,FALSE,2,32.93,TRUE,"activation"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"B3-19",FALSE,FALSE,NA,FALSE,"chr15",73172450,73172550,73172500,864,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,12435,FALSE,2,13.96,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"N3-19",FALSE,FALSE,NA,FALSE,"chr15",73173250,73173350,73173300,11888,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,11635,FALSE,2,13.06,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"B-A08",TRUE,FALSE,NA,FALSE,"chr15",73173250,73173350,73173300,5758,"+",0,FALSE,FALSE,TRUE,"intronic_same",73184935,11635,FALSE,2,13.06,TRUE,"activation"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"B3-19",FALSE,FALSE,NA,FALSE,"chr15",73173250,73173350,73173300,11638,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,11635,FALSE,2,13.06,FALSE,"disruption"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"N-A08",TRUE,FALSE,NA,FALSE,"chr15",73173250,73173350,73173300,3651,"+",0,FALSE,FALSE,TRUE,"intronic_same",73184935,11635,FALSE,2,13.06,TRUE,"activation"
"Ago2","239528","chr15","-",73095844,73184935,73154100,73193100,"N-A08",TRUE,FALSE,NA,FALSE,"chr15",73173650,73173750,73173700,2178,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",73184935,11235,FALSE,2,12.61,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"N3-3",FALSE,FALSE,NA,FALSE,"chr10",78161350,78161450,78161400,341,"-",107778,TRUE,FALSE,FALSE,"distant",78352489,191089,FALSE,NA,229.37,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"N-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr10",78190150,78190250,78190200,2122,"-",78978,TRUE,FALSE,FALSE,"distant",78352489,162289,FALSE,NA,194.8,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"N3-6",TRUE,FALSE,NA,FALSE,"chr10",78213450,78213550,78213500,701,"-",55678,TRUE,FALSE,FALSE,"distant",78352489,138989,FALSE,NA,166.83,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"B-1-4",FALSE,FALSE,NA,FALSE,"chr10",78229550,78229650,78229600,9,"+",39578,TRUE,FALSE,TRUE,"distant",78352489,122889,FALSE,NA,147.51,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr10",78295950,78296050,78296000,4528,"+",0,FALSE,FALSE,TRUE,"intronic_same",78352489,56489,FALSE,13,67.8,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"N3-c-10",TRUE,FALSE,NA,FALSE,"chr10",78295950,78296050,78296000,2817,"+",0,FALSE,FALSE,TRUE,"intronic_same",78352489,56489,FALSE,13,67.8,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"N-B03",FALSE,TRUE,"CMZ183",FALSE,"chr10",78323550,78323650,78323600,3678,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",78352489,28889,FALSE,10,34.68,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"N-B10",FALSE,FALSE,NA,FALSE,"chr10",78331550,78331650,78331600,261,"+",0,FALSE,FALSE,TRUE,"intronic_same",78352489,20889,FALSE,9,25.07,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"N-3-4",FALSE,FALSE,NA,FALSE,"chr10",78347450,78347550,78347500,692,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",78352489,4989,FALSE,9,5.99,FALSE,"disruption"
"Agpat3","28169","chr10","-",78269178,78352489,78161400,78369400,"N-A10",FALSE,TRUE,"CMZ184",FALSE,"chr10",78357150,78357250,78357200,557,"-",4711,TRUE,FALSE,FALSE,"distant",78352489,-4711,FALSE,NA,-5.65,FALSE,"disruption"
"Aifm3","72168","chr16","+",17489611,17507485,17461100,17500100,"N3-c-28",FALSE,FALSE,NA,FALSE,"chr16",17461050,17461150,17461100,12598,"-",28511,TRUE,FALSE,FALSE,"distant",17489611,-28511,FALSE,NA,-159.51,FALSE,"disruption"
"Aifm3","72168","chr16","+",17489611,17507485,17461100,17500100,"B3-c-28",FALSE,FALSE,NA,FALSE,"chr16",17463150,17463250,17463200,1109,"-",26411,TRUE,FALSE,FALSE,"distant",17489611,-26411,FALSE,NA,-147.76,FALSE,"disruption"
"Aifm3","72168","chr16","+",17489611,17507485,17461100,17500100,"N3-c-14",FALSE,FALSE,NA,FALSE,"chr16",17466050,17466150,17466100,2199,"+",23511,TRUE,FALSE,TRUE,"distant",17489611,-23511,FALSE,NA,-131.54,FALSE,"disruption"
"Aifm3","72168","chr16","+",17489611,17507485,17461100,17500100,"B3-8",FALSE,FALSE,NA,FALSE,"chr16",17470750,17470850,17470800,6650,"-",18811,TRUE,FALSE,FALSE,"distant",17489611,-18811,FALSE,NA,-105.24,FALSE,"disruption"
"Aifm3","72168","chr16","+",17489611,17507485,17461100,17500100,"N3-8",FALSE,FALSE,NA,FALSE,"chr16",17470850,17470950,17470900,2278,"-",18711,TRUE,FALSE,FALSE,"distant",17489611,-18711,FALSE,NA,-104.68,FALSE,"disruption"
"Aifm3","72168","chr16","+",17489611,17507485,17461100,17500100,"N3-3",FALSE,FALSE,NA,FALSE,"chr16",17480050,17480150,17480100,569,"+",9511,TRUE,FALSE,TRUE,"distant",17489611,-9511,FALSE,NA,-53.21,FALSE,"disruption"
"Aifm3","72168","chr16","+",17489611,17507485,17461100,17500100,"B3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr16",17485650,17485750,17485700,2731,"+",3911,TRUE,FALSE,TRUE,"distant",17489611,-3911,FALSE,NA,-21.88,FALSE,"disruption"
"Aifm3","72168","chr16","+",17489611,17507485,17461100,17500100,"N3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr16",17485650,17485750,17485700,11546,"+",3911,TRUE,FALSE,TRUE,"distant",17489611,-3911,FALSE,NA,-21.88,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"B-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr17",32210650,32210750,32210700,1161,"-",92972,TRUE,FALSE,FALSE,"distant",32321238,110538,FALSE,NA,629.27,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"B3-9",FALSE,FALSE,NA,FALSE,"chr17",32210750,32210850,32210800,1624,"+",92872,TRUE,FALSE,TRUE,"distant",32321238,110438,FALSE,NA,628.7,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"N3-9",FALSE,FALSE,NA,FALSE,"chr17",32210750,32210850,32210800,2542,"+",92872,TRUE,FALSE,TRUE,"distant",32321238,110438,FALSE,NA,628.7,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"N3-c-10",TRUE,FALSE,NA,FALSE,"chr17",32217950,32218050,32218000,6248,"-",85672,TRUE,FALSE,FALSE,"distant",32321238,103238,FALSE,NA,587.71,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"B-A10",FALSE,TRUE,"CMZ184",FALSE,"chr17",32243250,32243350,32243300,2903,"-",60372,TRUE,FALSE,FALSE,"distant",32321238,77938,FALSE,NA,443.69,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"N3-12",FALSE,FALSE,NA,FALSE,"chr17",32260750,32260850,32260800,1570,"-",42872,TRUE,FALSE,FALSE,"distant",32321238,60438,FALSE,NA,344.06,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"B-2-17",TRUE,TRUE,"CMZ345",FALSE,"chr17",32267050,32267150,32267100,23072,"+",36572,TRUE,FALSE,TRUE,"distant",32321238,54138,FALSE,NA,308.2,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"N-2-17",TRUE,TRUE,"CMZ345",FALSE,"chr17",32267050,32267150,32267100,29379,"+",36572,TRUE,FALSE,TRUE,"distant",32321238,54138,FALSE,NA,308.2,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"B3-13",FALSE,FALSE,NA,FALSE,"chr17",32279950,32280050,32280000,10873,"+",23672,TRUE,FALSE,TRUE,"distant",32321238,41238,FALSE,NA,234.76,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"B3-10",FALSE,FALSE,NA,FALSE,"chr17",32279950,32280050,32280000,19689,"+",23672,TRUE,FALSE,TRUE,"distant",32321238,41238,FALSE,NA,234.76,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"N3-10",FALSE,FALSE,NA,FALSE,"chr17",32279950,32280050,32280000,13813,"+",23672,TRUE,FALSE,TRUE,"distant",32321238,41238,FALSE,NA,234.76,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"N3-13",FALSE,FALSE,NA,FALSE,"chr17",32279950,32280050,32280000,4843,"+",23672,TRUE,FALSE,TRUE,"distant",32321238,41238,FALSE,NA,234.76,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"B3-6",TRUE,FALSE,NA,FALSE,"chr17",32285350,32285450,32285400,1106,"+",18272,TRUE,FALSE,TRUE,"distant",32321238,35838,FALSE,NA,204.02,FALSE,"disruption"
"Akap8","56399","chr17","-",32303672,32321238,32210700,32319700,"N3-6",TRUE,FALSE,NA,FALSE,"chr17",32285350,32285450,32285400,996,"+",18272,TRUE,FALSE,TRUE,"distant",32321238,35838,FALSE,NA,204.02,FALSE,"disruption"
"Akap8l","54194","chr17","-",32321424,32350607,32210700,32319700,"B-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr17",32210650,32210750,32210700,1161,"-",110724,TRUE,FALSE,FALSE,"distant",32350607,139907,FALSE,NA,479.41,FALSE,"disruption"
"Akap8l","54194","chr17","-",32321424,32350607,32210700,32319700,"B3-9",FALSE,FALSE,NA,FALSE,"chr17",32210750,32210850,32210800,1624,"+",110624,TRUE,FALSE,TRUE,"distant",32350607,139807,FALSE,NA,479.07,FALSE,"disruption"
"Akap8l","54194","chr17","-",32321424,32350607,32210700,32319700,"N3-9",FALSE,FALSE,NA,FALSE,"chr17",32210750,32210850,32210800,2542,"+",110624,TRUE,FALSE,TRUE,"distant",32350607,139807,FALSE,NA,479.07,FALSE,"disruption"
"Akap8l","54194","chr17","-",32321424,32350607,32210700,32319700,"N3-c-10",TRUE,FALSE,NA,FALSE,"chr17",32217950,32218050,32218000,6248,"-",103424,TRUE,FALSE,FALSE,"distant",32350607,132607,FALSE,NA,454.4,FALSE,"disruption"
